HEADER
VTF File Version,1.0
VTF File Type,0
PID,265291
Generated on,2026-03-11 00:01:41
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2023.1

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
8,WRITE
10,xrt::bo::address
4,xrt::bo::bo
5,xrt::bo::map
6,xrt::bo::size
7,xrt::bo::sync
1,xrt::device::device
2,xrt::device::load_xclbin
3,xrt::kernel::kernel
9,xrt::run::run
11,xrt::run::start
12,xrt::run::wait

EVENTS
196,195,247.706612,1,API_CALL,11
197,0,247.707246,1,API_CALL,12
198,197,247.724547,1,API_CALL,12
199,0,247.725556,1,API_CALL,9
200,199,247.725860,1,API_CALL,9
201,0,247.726644,1,API_CALL,10
202,201,247.726674,1,API_CALL,10
203,0,247.727462,1,API_CALL,10
204,203,247.727489,1,API_CALL,10
205,0,247.728178,1,API_CALL,10
206,205,247.728205,1,API_CALL,10
207,0,247.728829,1,API_CALL,11
208,207,247.730902,1,API_CALL,11
209,0,247.731514,1,API_CALL,12
210,209,247.746844,1,API_CALL,12
211,0,247.747939,1,API_CALL,9
212,211,247.748263,1,API_CALL,9
213,0,247.749157,1,API_CALL,10
214,213,247.749187,1,API_CALL,10
215,0,247.749908,1,API_CALL,10
216,215,247.749935,1,API_CALL,10
217,0,247.750683,1,API_CALL,10
218,217,247.750710,1,API_CALL,10
219,0,247.751482,1,API_CALL,11
220,219,247.753413,1,API_CALL,11
221,0,247.754238,1,API_CALL,12
222,221,247.770865,1,API_CALL,12
223,0,247.771819,1,API_CALL,9
224,223,247.772126,1,API_CALL,9
225,0,247.772841,1,API_CALL,10
226,225,247.772870,1,API_CALL,10
227,0,247.773597,1,API_CALL,10
228,227,247.773624,1,API_CALL,10
229,0,247.774317,1,API_CALL,10
230,229,247.774346,1,API_CALL,10
231,0,247.774978,1,API_CALL,11
232,231,247.776921,1,API_CALL,11
233,0,247.777692,1,API_CALL,12
234,233,247.792780,1,API_CALL,12
235,0,247.793730,1,API_CALL,9
236,235,247.794040,1,API_CALL,9
237,0,247.794775,1,API_CALL,10
238,237,247.794804,1,API_CALL,10
239,0,247.795539,1,API_CALL,10
240,239,247.795567,1,API_CALL,10
241,0,247.796267,1,API_CALL,10
242,241,247.796294,1,API_CALL,10
243,0,247.797005,1,API_CALL,11
244,243,247.798894,1,API_CALL,11
245,0,247.799545,1,API_CALL,12
246,245,247.813996,1,API_CALL,12
247,0,247.814961,1,API_CALL,9
248,247,247.815271,1,API_CALL,9
249,0,247.815984,1,API_CALL,10
250,249,247.816013,1,API_CALL,10
251,0,247.816730,1,API_CALL,10
252,251,247.816757,1,API_CALL,10
253,0,247.817446,1,API_CALL,10
254,253,247.817474,1,API_CALL,10
255,0,247.818074,1,API_CALL,11
256,255,247.820025,1,API_CALL,11
257,0,247.821647,1,API_CALL,12
258,257,247.836489,1,API_CALL,12
259,0,247.837472,1,API_CALL,9
260,259,247.837789,1,API_CALL,9
261,0,247.838490,1,API_CALL,10
262,261,247.838519,1,API_CALL,10
263,0,247.839396,1,API_CALL,10
264,263,247.839424,1,API_CALL,10
265,0,247.840129,1,API_CALL,10
266,265,247.840156,1,API_CALL,10
267,0,247.840765,1,API_CALL,11
268,267,247.842795,1,API_CALL,11
269,0,247.843446,1,API_CALL,12
270,269,247.859797,1,API_CALL,12
271,0,247.867542,1,API_CALL,9
272,271,247.867881,1,API_CALL,9
273,0,247.868629,1,API_CALL,10
274,273,247.868657,1,API_CALL,10
275,0,247.869677,1,API_CALL,10
276,275,247.869705,1,API_CALL,10
277,0,247.870517,1,API_CALL,10
278,277,247.870545,1,API_CALL,10
279,0,247.871185,1,API_CALL,11
280,279,247.873389,1,API_CALL,11
281,0,247.874032,1,API_CALL,12
282,281,247.888298,1,API_CALL,12
283,0,247.889307,1,API_CALL,9
284,283,247.889620,1,API_CALL,9
285,0,247.890344,1,API_CALL,10
286,285,247.890373,1,API_CALL,10
287,0,247.891082,1,API_CALL,10
288,287,247.891109,1,API_CALL,10
289,0,247.891852,1,API_CALL,10
290,289,247.891878,1,API_CALL,10
291,0,247.892587,1,API_CALL,11
292,291,247.894685,1,API_CALL,11
293,0,247.895326,1,API_CALL,12
294,293,247.909866,1,API_CALL,12
295,0,247.910869,1,API_CALL,9
296,295,247.911174,1,API_CALL,9
297,0,247.912034,1,API_CALL,10
298,297,247.912064,1,API_CALL,10
299,0,247.912873,1,API_CALL,10
300,299,247.912900,1,API_CALL,10
301,0,247.913611,1,API_CALL,10
302,301,247.913637,1,API_CALL,10
303,0,247.914264,1,API_CALL,11
304,303,247.916258,1,API_CALL,11
305,0,247.916905,1,API_CALL,12
306,305,247.931420,1,API_CALL,12
307,0,247.932440,1,API_CALL,9
308,307,247.932744,1,API_CALL,9
309,0,247.933498,1,API_CALL,10
310,309,247.933526,1,API_CALL,10
311,0,247.934249,1,API_CALL,10
312,311,247.934277,1,API_CALL,10
313,0,247.935014,1,API_CALL,10
314,313,247.935041,1,API_CALL,10
315,0,247.935915,1,API_CALL,11
316,315,247.937972,1,API_CALL,11
317,0,247.938634,1,API_CALL,12
318,317,247.952979,1,API_CALL,12
319,0,247.953984,1,API_CALL,9
320,319,247.954293,1,API_CALL,9
321,0,247.955001,1,API_CALL,10
322,321,247.955030,1,API_CALL,10
323,0,247.955839,1,API_CALL,10
324,323,247.955866,1,API_CALL,10
325,0,247.956562,1,API_CALL,10
326,325,247.956589,1,API_CALL,10
327,0,247.957197,1,API_CALL,11
328,327,247.959146,1,API_CALL,11
329,0,247.959776,1,API_CALL,12
330,329,247.975160,1,API_CALL,12
331,0,247.976286,1,API_CALL,9
332,331,247.976590,1,API_CALL,9
333,0,247.977296,1,API_CALL,10
334,333,247.977326,1,API_CALL,10
335,0,247.978042,1,API_CALL,10
336,335,247.978069,1,API_CALL,10
337,0,247.978762,1,API_CALL,10
338,337,247.978789,1,API_CALL,10
339,0,247.979378,1,API_CALL,11
340,339,247.981372,1,API_CALL,11
341,0,247.982106,1,API_CALL,12
342,341,247.996233,1,API_CALL,12
343,0,247.997308,1,API_CALL,9
344,343,247.997613,1,API_CALL,9
345,0,247.998313,1,API_CALL,10
346,345,247.998341,1,API_CALL,10
347,0,247.999126,1,API_CALL,10
348,347,247.999153,1,API_CALL,10
349,0,247.999843,1,API_CALL,10
350,349,247.999871,1,API_CALL,10
351,0,248.000476,1,API_CALL,11
352,351,248.002623,1,API_CALL,11
353,0,248.003270,1,API_CALL,12
354,353,248.019791,1,API_CALL,12
355,0,248.020723,1,API_CALL,9
356,355,248.021037,1,API_CALL,9
357,0,248.021746,1,API_CALL,10
358,357,248.021774,1,API_CALL,10
359,0,248.022500,1,API_CALL,10
360,359,248.022526,1,API_CALL,10
361,0,248.023243,1,API_CALL,10
362,361,248.023272,1,API_CALL,10
363,0,248.023954,1,API_CALL,11
364,363,248.025960,1,API_CALL,11
365,0,248.026612,1,API_CALL,12
366,365,248.040927,1,API_CALL,12
367,0,248.041859,1,API_CALL,9
368,367,248.042166,1,API_CALL,9
369,0,248.043052,1,API_CALL,10
370,369,248.043081,1,API_CALL,10
371,0,248.043804,1,API_CALL,10
372,371,248.043832,1,API_CALL,10
373,0,248.044539,1,API_CALL,10
374,373,248.044566,1,API_CALL,10
375,0,248.045154,1,API_CALL,11
376,375,248.047085,1,API_CALL,11
377,0,248.047743,1,API_CALL,12
378,377,248.074516,1,API_CALL,12
379,0,248.075429,1,API_CALL,9
380,379,248.075731,1,API_CALL,9
381,0,248.076400,1,API_CALL,10
382,381,248.076428,1,API_CALL,10
383,0,248.077131,1,API_CALL,10
384,383,248.077157,1,API_CALL,10
385,0,248.077847,1,API_CALL,10
386,385,248.077872,1,API_CALL,10
387,0,248.078461,1,API_CALL,11
388,387,248.080444,1,API_CALL,11
389,0,248.081128,1,API_CALL,12
390,389,248.097402,1,API_CALL,12
391,0,248.098381,1,API_CALL,9
392,391,248.098682,1,API_CALL,9
393,0,248.099376,1,API_CALL,10
394,393,248.099404,1,API_CALL,10
395,0,248.100098,1,API_CALL,10
396,395,248.100123,1,API_CALL,10
397,0,248.100847,1,API_CALL,10
398,397,248.100875,1,API_CALL,10
399,0,248.101521,1,API_CALL,11
400,399,248.103558,1,API_CALL,11
401,0,248.104166,1,API_CALL,12
402,401,248.119932,1,API_CALL,12
403,0,248.120921,1,API_CALL,9
404,403,248.121229,1,API_CALL,9
405,0,248.121912,1,API_CALL,10
406,405,248.121940,1,API_CALL,10
407,0,248.122654,1,API_CALL,10
408,407,248.122680,1,API_CALL,10
